"put_code","type","visibility","path","display_index","created_date_value","last_modified_date_value","source_source_client_id","source_assertion_origin_orcid","source_assertion_origin_client_id","source_assertion_origin_name","source_source_orcid_uri","source_source_orcid_path","source_source_orcid_host","source_source_name_value","title_subtitle","title_translated_title","title_title_value","url_value","publication_date_year_value","publication_date_month_value","publication_date_day_value","journal_title_value","journal_title","source_source_orcid","source_source_client_id_uri","source_source_client_id_path","source_source_client_id_host","source_assertion_origin_orcid_uri","source_assertion_origin_orcid_path","source_assertion_origin_orcid_host","source_assertion_origin_name_value","publication_date_day","our_type","publication_date_month","url","title_translated_title_value","title_translated_title_language_code","publication_date","external_ids","ORCID"
73145822,"journal-article","public","/0000-0003-1655-2013/work/73145822","0",2020-04-30,1588241492736,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"genesis or evolution of gender differences  worldview based dilemmas in the processing of scientific information","https://doi.org/10.5334/joc.99","2020","04","30","Journal of Cognition",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
103616227,"website","public","/0000-0003-1655-2013/work/103616227","0",2021-11-23,1637670496510,NA,NA,NA,NA,NA,NA,NA,"University of Bristol - PURE",NA,NA,"coronavirus conspiracy theories are dangerous","https://research-information.bris.ac.uk/en/publications/e5a3c11f-269e-40cc-a253-3eaafa03e0d2","2020","04","20",NA,NA,NA,"https://orcid.org/client/APP-4HQZN5O76K3LZ0U4","APP-4HQZN5O76K3LZ0U4","orcid.org",NA,NA,NA,NA,NA,"website",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
74701165,"journal-article","public","/0000-0003-1655-2013/work/74701165","0",2020-05-27,1635353957022,NA,NA,NA,NA,NA,NA,NA,"University of Bristol - PURE",NA,NA,"is bad news on tv tickers good news ","https://research-information.bris.ac.uk/en/publications/db225428-4cef-4f94-b567-eccfee5f6bf3","2020","04","15","PLoS ONE",NA,NA,"https://orcid.org/client/APP-4HQZN5O76K3LZ0U4","APP-4HQZN5O76K3LZ0U4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
109542722,"journal-article","public","/0000-0003-1655-2013/work/109542722","0",2022-03-09,1647603089286,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"is bad news on tv tickers good news  the effects of voiceover and visual elements in video on viewers  assessment","https://research-repository.uwa.edu.au/en/publications/5ccd14b6-75da-4621-a98d-cddadb960292","2020","04",NA,"PLoS One",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
56415840,"journal-article","public","/0000-0003-1655-2013/work/56415840","0",2019-04-13,1623154024669,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"they might be a liar but they re my liar  source evaluation and the prevalence of misinformation","https://doi.org/10.1111/pops.12586","2020","02","13","Political Psychology",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
57815164,"journal-article","public","/0000-0003-1655-2013/work/57815164","0",2019-05-25,1638879412991,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"they might be a liar but they re my liar","https://research-repository.uwa.edu.au/en/publications/958dc452-2288-439e-a34d-822fc1c53aa9","2020","02",NA,"Political Psychology",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
75124460,"other","public","/0000-0003-1655-2013/work/75124460","0",2020-06-04,1600895756808,NA,NA,NA,NA,NA,NA,NA,"University of Bristol - PURE",NA,NA,"erratum","https://research-information.bris.ac.uk/en/publications/5f0d69d9-eb78-43ca-9113-b8836e61e831","2020","01","01","Memory & cognition",NA,NA,"https://orcid.org/client/APP-4HQZN5O76K3LZ0U4","APP-4HQZN5O76K3LZ0U4","orcid.org",NA,NA,NA,NA,NA,"open_science_pubs",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
74701163,"journal-article","public","/0000-0003-1655-2013/work/74701163","0",2020-05-27,1600895753708,NA,NA,NA,NA,NA,NA,NA,"University of Bristol - PURE",NA,NA,"why higher working memory capacity may help you learn","https://research-information.bris.ac.uk/en/publications/31993729-9663-45ec-aa2f-821f42a7d3ee","2019","12","15","Cognitive Science",NA,NA,"https://orcid.org/client/APP-4HQZN5O76K3LZ0U4","APP-4HQZN5O76K3LZ0U4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
65100096,"journal-article","public","/0000-0003-1655-2013/work/65100096","0",2019-11-25,1627000172941,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"understandings of the component causes of harm from cigarette smoking in australia","https://research-repository.uwa.edu.au/en/publications/d5eb1a97-5ff6-4dc4-847f-80f1ff7a546b","2019","11","05","Drug and Alcohol Review",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
67910678,"journal-article","public","/0000-0003-1655-2013/work/67910678","0",2020-01-26,1627000173393,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"simple measurement models for complex working memory tasks","https://research-repository.uwa.edu.au/en/publications/3a305993-f31b-4a50-b953-7744c83c4c2b","2019","11",NA,"Psychological Review",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
97037884,"journal-article","public","/0000-0003-1655-2013/work/97037884","0",2021-07-15,1626368092914,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"simple measurement models for complex working memory tasks ","https://doi.org/10.1037/rev0000159","2019","11",NA,"Psychological Review",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
74701167,"conference-poster","public","/0000-0003-1655-2013/work/74701167","0",2020-05-27,1600895755696,NA,NA,NA,NA,NA,NA,NA,"University of Bristol - PURE",NA,NA,"the theory crisis in psychology","https://research-information.bris.ac.uk/en/publications/084123a4-e8da-4132-b868-7520d95d0d7e","2019","11",NA,"Current Trends in Mathematical Psychology, Montreal, Canada., Montreal, Canada, 1/11/19",NA,NA,"https://orcid.org/client/APP-4HQZN5O76K3LZ0U4","APP-4HQZN5O76K3LZ0U4","orcid.org",NA,NA,NA,NA,NA,"conference-poster",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
64112063,"journal-article","public","/0000-0003-1655-2013/work/64112063","0",2019-11-04,1627000172062,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"addressing the theory crisis in psychology","https://research-repository.uwa.edu.au/en/publications/90d5b78a-e378-47f7-b990-f745b9b88494","2019","10","01","Psychonomic Bulletin and Review",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
64761056,"journal-article","public","/0000-0003-1655-2013/work/64761056","0",2019-11-18,1627000172470,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"the association between vaccination confidence  vaccination behavior  and willingness to recommend vaccines among finnish healthcare workers","https://research-repository.uwa.edu.au/en/publications/1c5e4ec0-896b-4fcd-b1ee-fa41fb29367c","2019","10","01","PLoS One",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
58219854,"journal-article","public","/0000-0003-1655-2013/work/58219854","0",2019-06-06,1564999872724,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"polarity and attitude effects in the continued influence paradigm","https://doi.org/10.1016/j.jml.2019.104028","2019","10",NA,"Journal of Memory and Language",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
74701159,"journal-article","public","/0000-0003-1655-2013/work/74701159","0",2020-05-27,1600895752571,NA,NA,NA,NA,NA,NA,NA,"University of Bristol - PURE",NA,NA,"why universities need to declare an ecological and climate emergency","https://research-information.bris.ac.uk/en/publications/13799c97-1d99-4656-a0cc-3a8c7177e2ea","2019","09","27",NA,NA,NA,"https://orcid.org/client/APP-4HQZN5O76K3LZ0U4","APP-4HQZN5O76K3LZ0U4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
74701153,"journal-article","public","/0000-0003-1655-2013/work/74701153","0",2020-05-27,1635353955647,NA,NA,NA,NA,NA,NA,NA,"University of Bristol - PURE",NA,NA,"does  when  really feel more certain than  if  ","https://research-information.bris.ac.uk/en/publications/341996f9-342f-4079-a0d3-61214f2a477d","2019","07","10","Royal Society Open Science",NA,NA,"https://orcid.org/client/APP-4HQZN5O76K3LZ0U4","APP-4HQZN5O76K3LZ0U4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
60006843,"journal-article","public","/0000-0003-1655-2013/work/60006843","0",2019-07-29,1627000171559,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"science by social media","https://research-repository.uwa.edu.au/en/publications/b11502b6-09ed-499c-be43-3b7bc04ba438","2019","06","21","Memory and Cognition",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
56634570,"journal-article","public","/0000-0003-1655-2013/work/56634570","0",2019-04-20,1627000169456,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"keeping track of  alternative facts ","https://research-repository.uwa.edu.au/en/publications/795e6432-4d77-4124-bbcb-d11183cc59c3","2019","06","01","NeuroImage",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
55721440,"journal-article","public","/0000-0003-1655-2013/work/55721440","0",2019-03-26,1584116543861,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"erratum  the  pause  in global warming in historical context  ii  comparing models to observations  2018 environ  res  lett   13 123007 ","https://doi.org/10.1088/1748-9326/aafbb7","2019","03","26","Environmental Research Letters",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
74701150,"journal-article","public","/0000-0003-1655-2013/work/74701150","0",2020-05-27,1600895748151,NA,NA,NA,NA,NA,NA,NA,"University of Bristol - PURE",NA,NA,"statistical language backs conservatism in climate change assessments","https://research-information.bris.ac.uk/en/publications/29527222-5732-464e-91bc-545e2ddb5fb6","2019","03","18","Bioscience",NA,NA,"https://orcid.org/client/APP-4HQZN5O76K3LZ0U4","APP-4HQZN5O76K3LZ0U4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
107022600,"journal-article","public","/0000-0003-1655-2013/work/107022600","0",2022-01-25,1643166378750,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"refutations of equivocal claims  no evidence for an ironic effect of counterargument number ","https://doi.org/10.1037/h0101834","2019","03",NA,"Journal of Applied Research in Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
51085126,"journal-article","public","/0000-0003-1655-2013/work/51085126","0",2018-11-27,1584366362655,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"stability of democracies  a complex systems perspective","https://doi.org/10.1088/1361-6404/aaeb4d","2019","01","01","European Journal of Physics",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
74701137,"journal-article","public","/0000-0003-1655-2013/work/74701137","0",2020-05-27,1600895740608,NA,NA,NA,NA,NA,NA,NA,"University of Bristol - PURE",NA,NA,"stability of democracies","https://research-information.bris.ac.uk/en/publications/d5631af2-eb87-42d4-8a58-f196854a94e7","2019","01",NA,"European Journal of Physics",NA,NA,"https://orcid.org/client/APP-4HQZN5O76K3LZ0U4","APP-4HQZN5O76K3LZ0U4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
54252985,"journal-article","public","/0000-0003-1655-2013/work/54252985","1",2019-02-18,1550524433708,NA,NA,NA,NA,"https://orcid.org/0000-0003-1655-2013","0000-0003-1655-2013","orcid.org","Stephan Lewandowsky",NA,NA,"influence and seepage  an evidence resistant minority can affect public opinion and scientific belief formation",NA,"2019",NA,NA,"Cognition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
57815165,"journal-article","public","/0000-0003-1655-2013/work/57815165","0",2019-05-25,1627000169951,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"influence and seepage","https://research-repository.uwa.edu.au/en/publications/f6d9c2cb-4c62-4ec5-aab8-6afc57226b0d","2019","07","01","Cognition",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
51789465,"journal-article","public","/0000-0003-1655-2013/work/51789465","0",2018-12-18,1584116543582,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"a fluctuation in surface temperature in historical context  reassessment and retrospective on the evidence","https://doi.org/10.1088/1748-9326/aaf342","2018","12","18","Environmental Research Letters",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
56634690,"journal-article","public","/0000-0003-1655-2013/work/56634690","0",2019-04-20,1627000168420,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"a fluctuation in surface temperature in historical context","https://research-repository.uwa.edu.au/en/publications/6fdfb011-9cd1-4a83-a867-92a4a9096715","2018","12",NA,"Environmental Research Letters",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
51789464,"journal-article","public","/0000-0003-1655-2013/work/51789464","0",2018-12-18,1584116543063,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"the  pause  in global warming in historical context   ii   comparing models to observations","https://doi.org/10.1088/1748-9326/aaf372","2018","12","18","Environmental Research Letters",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
56634611,"journal-article","public","/0000-0003-1655-2013/work/56634611","0",2019-04-20,1627000167876,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"the  pause  in global warming in historical context","https://research-repository.uwa.edu.au/en/publications/9162e318-d12e-4740-84a3-89e774fcfa61","2018","12","01","Environmental Research Letters",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
52719288,"journal-article","public","/0000-0003-1655-2013/work/52719288","0",2019-01-16,1563454099449,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"does truth matter to voters  the effects of correcting political misinformation in an australian sample","https://doi.org/10.1098/rsos.180593","2018","12",NA,"Royal Society Open Science",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
49148545,"journal-article","public","/0000-0003-1655-2013/work/49148545","0",2018-10-09,1539106754050,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"climate communication for biologists  when a picture can tell a thousand words","https://doi.org/10.1371/journal.pbio.2006004","2018","10","09","PLOS Biology",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
56634649,"journal-article","public","/0000-0003-1655-2013/work/56634649","0",2019-04-20,1627000166863,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"climate communication for biologists","https://research-repository.uwa.edu.au/en/publications/2e0abe3c-d7af-4d33-862c-c9c481139667","2018","10","01","PLoS Biology",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
54253089,"journal-article","public","/0000-0003-1655-2013/work/54253089","1",2019-02-18,1550524591169,NA,NA,NA,NA,"https://orcid.org/0000-0003-1655-2013","0000-0003-1655-2013","orcid.org","Stephan Lewandowsky",NA,NA,"benchmarks for models of short term and working memory",NA,"2018",NA,NA,"Psychological Bulletin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
84818347,"journal-article","public","/0000-0003-1655-2013/work/84818347","0",2020-12-07,1607369534056,NA,NA,NA,NA,NA,NA,NA,"Crossref",NA,NA,"benchmarks for models of short term and working memory ","https://doi.org/10.1037/bul0000153","2018","09",NA,"Psychological Bulletin",NA,NA,"https://orcid.org/client/0000-0001-9884-1913","0000-0001-9884-1913","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
54253083,"journal-article","public","/0000-0003-1655-2013/work/54253083","1",2019-02-18,1550524531559,NA,NA,NA,NA,"https://orcid.org/0000-0003-1655-2013","0000-0003-1655-2013","orcid.org","Stephan Lewandowsky",NA,NA,"benchmarks provide common ground for model development  reply to logie  2018  and vandierendonck  2018  ",NA,"2018",NA,NA,"Psychological Bulletin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
54253244,"journal-article","public","/0000-0003-1655-2013/work/54253244","0",2019-02-18,1550524853002,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"benchmarks provide common ground for model development  reply to logie  2018  and vandierendonck  2018 ","http://www.scopus.com/inward/record.url?eid=2-s2.0-85053506388&partnerID=MN8TOARS","2018",NA,NA,"Psychological Bulletin",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0003-1655-2013","0000-0003-1655-2013","orcid.org","Stephan Lewandowsky",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
56634564,"other","public","/0000-0003-1655-2013/work/56634564","0",2019-04-20,1627000166365,NA,NA,NA,NA,NA,NA,NA,"University of Western Australia",NA,NA,"benchmarks provide common ground for model development  reply to logie  2018  and vandierendonck  2018 ","https://research-repository.uwa.edu.au/en/publications/06555d2d-39a4-480d-b18d-095cfabbe569","2018","09",NA,"Psychological Bulletin",NA,NA,"https://orcid.org/client/APP-IW5Q469BTAGREJ7K","APP-IW5Q469BTAGREJ7K","orcid.org",NA,NA,NA,NA,NA,"open_science_pubs",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
74987486,"journal-article","public","/0000-0003-1655-2013/work/74987486","0",2020-06-02,1600895738819,NA,NA,NA,NA,NA,NA,NA,"University of Bristol - PURE",NA,NA,"benchmarks provide common ground for model development","https://research-information.bris.ac.uk/en/publications/8a8d3bcf-0201-4dd4-9a50-a0347389db1f","2018","09","01","Psychological Bulletin",NA,NA,"https://orcid.org/client/APP-4HQZN5O76K3LZ0U4","APP-4HQZN5O76K3LZ0U4","orcid.org",NA,NA,NA,NA,NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0003-1655-2013"
